Sample_Id,Gene,Rule_Id,Final_interpretation,IsPassedRule
ITA156,rmtF,,,
ITA157,DHA,,,
ITA157,GES,,,
ITA157,IMP,,,
ITA157,KPC,113,blaKPC,1
ITA157,NDM,,,
ITA157,OXA-10,,,
ITA157,OXA-30,,,
ITA157,OXA-48,,,
ITA157,SHV,,,
ITA157,TEM,157,blaTEM-1-like,1
ITA157,VEB,,,
ITA157,VIM,,,
ITA157,aac(3)-II,,,
ITA157,aacA27,,,
ITA157,aacA4,,,
ITA157,aadB,,,
ITA157,armA,,,
ITA157,blaACT/blaMIR,,,
ITA157,blaCMY-2-like,,,
ITA157,blaCTX-M,,,
ITA157,fosA3,,,
ITA157,rmtB,,,
ITA157,rmtC,,,
ITA157,rmtF,,,
ITA158,DHA,,,
ITA158,GES,,,
ITA158,IMP,,,
ITA158,KPC,113,blaKPC,1
ITA158,NDM,,,
ITA158,OXA-10,,,
ITA158,OXA-30,,,
ITA158,OXA-48,,,
ITA158,SHV,,,
ITA158,TEM,157,blaTEM-1-like,1
ITA158,VEB,,,
ITA158,VIM,,,
ITA158,aac(3)-II,,,
ITA158,aacA27,,,
ITA158,aacA4,,,
ITA158,aadB,,,
ITA158,armA,,,
ITA158,blaACT/blaMIR,,,
ITA158,blaCMY-2-like,,,
ITA158,blaCTX-M,,,
ITA158,fosA3,,,
ITA158,rmtB,,,
ITA158,rmtC,,,
ITA158,rmtF,,,
ITA159,DHA,,,
ITA159,GES,,,
ITA159,IMP,,,
ITA159,KPC,113,blaKPC,1
ITA159,NDM,,,
ITA159,OXA-10,,,
ITA159,OXA-30,,,
ITA159,OXA-48,,,
ITA159,SHV,,,
ITA159,TEM,157,blaTEM-1-like,1
ITA159,VEB,,,
ITA159,VIM,,,
ITA159,aac(3)-II,,,
ITA159,aacA27,,,
ITA159,aacA4,,,
ITA159,aadB,,,
ITA159,armA,56,armA,1
ITA159,blaACT/blaMIR,,,
ITA159,blaCMY-2-like,,,
ITA159,blaCTX-M,,,
ITA159,fosA3,,,
ITA159,rmtB,,,
ITA159,rmtC,,,
ITA159,rmtF,,,
ITA160,DHA,,,
ITA160,GES,,,
ITA160,IMP,,,
ITA160,KPC,113,blaKPC,1
ITA160,NDM,,,
ITA160,OXA-10,,,
ITA160,OXA-30,,,
ITA160,OXA-48,,,
ITA160,SHV,,,
ITA160,TEM,157,blaTEM-1-like,1
ITA160,VEB,,,
ITA160,VIM,,,
ITA160,aac(3)-II,,,
ITA160,aacA27,,,
ITA160,aacA4,,,
ITA160,aadB,,,
ITA160,armA,,,
ITA160,blaACT/blaMIR,,,
ITA160,blaCMY-2-like,,,
ITA160,blaCTX-M,,,
ITA160,fosA3,,,
ITA160,rmtB,,,
ITA160,rmtC,,,
ITA160,rmtF,,,
ITA161,DHA,,,
ITA161,GES,,,
ITA161,IMP,,,
ITA161,KPC,113,blaKPC,1
ITA161,NDM,,,
ITA161,OXA-10,,,
ITA161,OXA-30,,,
ITA161,OXA-48,,,
ITA161,SHV,,,
ITA161,TEM,157,blaTEM-1-like,1
ITA161,VEB,,,
ITA161,VIM,,,
ITA161,aac(3)-II,,,
ITA161,aacA27,,,
ITA161,aacA4,,,
ITA161,aadB,,,
ITA161,armA,,,
ITA161,blaACT/blaMIR,,,
ITA161,blaCMY-2-like,,,
ITA161,blaCTX-M,,,
ITA161,fosA3,,,
ITA161,rmtB,,,
ITA161,rmtC,,,
ITA161,rmtF,,,
ITA162,DHA,,,
ITA162,GES,,,
ITA162,IMP,,,
ITA162,KPC,113,blaKPC,1
ITA162,NDM,,,
ITA162,OXA-10,,,
ITA162,OXA-30,,,
ITA162,OXA-48,,,
ITA162,SHV,,,
ITA162,TEM,157,blaTEM-1-like,1
ITA162,VEB,,,
ITA162,VIM,,,
ITA162,aac(3)-II,,,
ITA162,aacA27,,,
ITA162,aacA4,,,
ITA162,aadB,,,
ITA162,armA,,,
ITA162,blaACT/blaMIR,,,
ITA162,blaCMY-2-like,,,
ITA162,blaCTX-M,,,
ITA162,fosA3,,,
ITA162,rmtB,,,
ITA162,rmtC,,,
ITA162,rmtF,,,
ITA163,DHA,,,
ITA163,GES,,,
ITA163,IMP,,,
ITA163,KPC,113,blaKPC,1
ITA163,NDM,,,
ITA163,OXA-10,,,
ITA163,OXA-30,,,
ITA163,OXA-48,,,
ITA163,SHV,,,
ITA163,TEM,157,blaTEM-1-like,1
ITA163,VEB,,,
ITA163,VIM,,,
ITA163,aac(3)-II,,,
ITA163,aacA27,,,
ITA163,aacA4,,,
ITA163,aadB,,,
ITA163,armA,,,
ITA163,blaACT/blaMIR,,,
ITA163,blaCMY-2-like,,,
ITA163,blaCTX-M,,,
ITA163,fosA3,,,
ITA163,rmtB,,,
ITA163,rmtC,,,
ITA163,rmtF,,,
ITA164,DHA,,,
ITA164,GES,,,
ITA164,IMP,,,
ITA164,KPC,113,blaKPC,1
ITA164,NDM,,,
ITA164,OXA-10,,,
ITA164,OXA-30,,,
ITA164,OXA-48,,,
ITA164,SHV,,,
ITA164,TEM,157,blaTEM-1-like,1
ITA164,VEB,,,
ITA164,VIM,,,
ITA164,aac(3)-II,,,
ITA164,aacA27,,,
ITA164,aacA4,,,
ITA164,aadB,,,
ITA164,armA,,,
ITA164,blaACT/blaMIR,,,
ITA164,blaCMY-2-like,,,
ITA164,blaCTX-M,,,
ITA164,fosA3,,,
ITA164,rmtB,,,
ITA164,rmtC,,,
ITA164,rmtF,,,
ITA165,DHA,,,
ITA165,GES,,,
ITA165,IMP,,,
ITA165,KPC,,,
ITA165,NDM,,,
ITA165,OXA-10,,,
ITA165,OXA-30,117,blaOXA-30-like,1
ITA165,OXA-48,,,
ITA165,SHV,,,
ITA165,TEM,157,blaTEM-1-like,1
ITA165,VEB,,,
ITA165,VIM,,,
ITA165,aac(3)-II,16,aac(3)-IIe,1
ITA165,aacA27,,,
ITA165,aacA4,,,
ITA165,aadB,,,
ITA165,armA,,,
ITA165,blaACT/blaMIR,,,
ITA165,blaCMY-2-like,,,
ITA165,blaCTX-M,80,G1-240G,1
ITA165,fosA3,,,
ITA165,rmtB,,,
ITA165,rmtC,,,
ITA165,rmtF,,,
ITA166,DHA,,,
ITA166,GES,,,
ITA166,IMP,,,
ITA166,KPC,113,blaKPC,1
ITA166,NDM,,,
ITA166,OXA-10,,,
ITA166,OXA-30,,,
ITA166,OXA-48,,,
ITA166,SHV,,,
ITA166,TEM,157,blaTEM-1-like,1
ITA166,VEB,,,
ITA166,VIM,,,
ITA166,aac(3)-II,,,
ITA166,aacA27,,,
ITA166,aacA4,,,
ITA166,aadB,,,
ITA166,armA,56,armA,1
ITA166,blaACT/blaMIR,,,
ITA166,blaCMY-2-like,,,
ITA166,blaCTX-M,,,
ITA166,fosA3,,,
ITA166,rmtB,,,
ITA166,rmtC,,,
ITA166,rmtF,,,
ITA167,DHA,,,
ITA167,GES,,,
ITA167,IMP,,,
ITA167,KPC,113,blaKPC,1
ITA167,NDM,,,
ITA167,OXA-10,,,
ITA167,OXA-30,,,
ITA167,OXA-48,,,
ITA167,SHV,,,
ITA167,TEM,157,blaTEM-1-like,1
ITA167,VEB,,,
ITA167,VIM,,,
ITA167,aac(3)-II,15,aac(3)-IIe,1
ITA167,aacA27,,,
ITA167,aacA4,40,aacA4GEN_1neg,1
ITA167,aadB,,,
ITA167,armA,,,
ITA167,blaACT/blaMIR,,,
ITA167,blaCMY-2-like,,,
ITA167,blaCTX-M,,,
ITA167,fosA3,,,
ITA167,rmtB,,,
ITA167,rmtC,,,
ITA167,rmtF,,,
ITA168,DHA,,,
ITA168,GES,,,
ITA168,IMP,,,
ITA168,KPC,113,blaKPC,1
ITA168,NDM,,,
ITA168,OXA-10,,,
ITA168,OXA-30,,,
ITA168,OXA-48,,,
ITA168,SHV,,,
ITA168,TEM,157,blaTEM-1-like,1
ITA168,VEB,,,
ITA168,VIM,,,
ITA168,aac(3)-II,,,
ITA168,aacA27,,,
ITA168,aacA4,,,
ITA168,aadB,,,
ITA168,armA,,,
ITA168,blaACT/blaMIR,,,
ITA168,blaCMY-2-like,,,
ITA168,blaCTX-M,,,
ITA168,fosA3,,,
ITA168,rmtB,,,
ITA168,rmtC,,,
ITA168,rmtF,,,
ITA169,DHA,,,
ITA169,GES,,,
ITA169,IMP,,,
ITA169,KPC,113,blaKPC,1
ITA169,NDM,,,
ITA169,OXA-10,,,
ITA169,OXA-30,,,
ITA169,OXA-48,,,
ITA169,SHV,,,
ITA169,TEM,157,blaTEM-1-like,1
ITA169,VEB,,,
ITA169,VIM,,,
ITA169,aac(3)-II,,,
ITA169,aacA27,,,
ITA169,aacA4,,,
ITA169,aadB,,,
ITA169,armA,,,
ITA169,blaACT/blaMIR,,,
ITA169,blaCMY-2-like,,,
ITA169,blaCTX-M,,,
ITA169,fosA3,,,
ITA169,rmtB,,,
ITA169,rmtC,,,
ITA169,rmtF,,,
ITA170,DHA,,,
ITA170,GES,,,
ITA170,IMP,,,
ITA170,KPC,113,blaKPC,1
ITA170,NDM,,,
ITA170,OXA-10,,,
ITA170,OXA-30,,,
ITA170,OXA-48,,,
ITA170,SHV,,,
ITA170,TEM,157,blaTEM-1-like,1
ITA170,VEB,,,
ITA170,VIM,,,
ITA170,aac(3)-II,,,
ITA170,aacA27,,,
ITA170,aacA4,,,
ITA170,aadB,,,
ITA170,armA,,,
ITA170,blaACT/blaMIR,,,
ITA170,blaCMY-2-like,,,
ITA170,blaCTX-M,,,
ITA170,fosA3,,,
ITA170,rmtB,,,
ITA170,rmtC,,,
ITA170,rmtF,,,
ITA171,DHA,,,
ITA171,GES,,,
ITA171,IMP,,,
ITA171,KPC,113,blaKPC,1
ITA171,NDM,,,
ITA171,OXA-10,,,
ITA171,OXA-30,,,
ITA171,OXA-48,,,
ITA171,SHV,,,
ITA171,TEM,,,
ITA171,VEB,,,
ITA171,VIM,,,
ITA171,aac(3)-II,,,
ITA171,aacA27,,,
ITA171,aacA4,,,
ITA171,aadB,,,
ITA171,armA,,,
ITA171,blaACT/blaMIR,,,
ITA171,blaCMY-2-like,,,
ITA171,blaCTX-M,,,
ITA171,fosA3,,,
ITA171,rmtB,,,
ITA171,rmtC,,,
ITA171,rmtF,,,
ITA172,DHA,,,
ITA172,GES,,,
ITA172,IMP,,,
ITA172,KPC,113,blaKPC,1
ITA172,NDM,,,
ITA172,OXA-10,,,
ITA172,OXA-30,,,
ITA172,OXA-48,,,
ITA172,SHV,,,
ITA172,TEM,157,blaTEM-1-like,1
ITA172,VEB,,,
ITA172,VIM,,,
ITA172,aac(3)-II,,,
ITA172,aacA27,,,
ITA172,aacA4,,,
ITA172,aadB,,,
ITA172,armA,,,
ITA172,blaACT/blaMIR,,,
ITA172,blaCMY-2-like,,,
ITA172,blaCTX-M,,,
ITA172,fosA3,,,
ITA172,rmtB,,,
ITA172,rmtC,,,
ITA172,rmtF,,,
ITA173,DHA,,,
ITA173,GES,,,
ITA173,IMP,,,
ITA173,KPC,113,blaKPC,1
ITA173,NDM,,,
ITA173,OXA-10,,,
ITA173,OXA-30,,,
ITA173,OXA-48,,,
ITA173,SHV,,,
ITA173,TEM,,,
ITA173,VEB,,,
ITA173,VIM,,,
ITA173,aac(3)-II,,,
ITA173,aacA27,,,
ITA173,aacA4,,,
ITA173,aadB,,,
ITA173,armA,,,
ITA173,blaACT/blaMIR,,,
ITA173,blaCMY-2-like,,,
ITA173,blaCTX-M,,,
ITA173,fosA3,,,
ITA173,rmtB,,,
ITA173,rmtC,,,
ITA173,rmtF,,,
ITA174,DHA,,,
ITA174,GES,,,
ITA174,IMP,,,
ITA174,KPC,113,blaKPC,1
ITA174,NDM,,,
ITA174,OXA-10,,,
ITA174,OXA-30,,,
ITA174,OXA-48,,,
ITA174,SHV,,,
ITA174,TEM,157,blaTEM-1-like,1
ITA174,VEB,,,
ITA174,VIM,,,
ITA174,aac(3)-II,,,
ITA174,aacA27,,,
ITA174,aacA4,,,
ITA174,aadB,,,
ITA174,armA,,,
ITA174,blaACT/blaMIR,,,
ITA174,blaCMY-2-like,,,
ITA174,blaCTX-M,,,
ITA174,fosA3,,,
ITA174,rmtB,,,
ITA174,rmtC,,,
ITA174,rmtF,,,
ITA175,DHA,,,
ITA175,GES,,,
ITA175,IMP,,,
ITA175,KPC,113,blaKPC,1
ITA175,NDM,,,
ITA175,OXA-10,,,
ITA175,OXA-30,,,
ITA175,OXA-48,,,
ITA175,SHV,,,
ITA175,TEM,157,blaTEM-1-like,1
ITA175,VEB,,,
ITA175,VIM,,,
ITA175,aac(3)-II,,,
ITA175,aacA27,,,
ITA175,aacA4,,,
ITA175,aadB,,,
ITA175,armA,,,
ITA175,blaACT/blaMIR,,,
ITA175,blaCMY-2-like,,,
ITA175,blaCTX-M,,,
ITA175,fosA3,,,
ITA175,rmtB,,,
ITA175,rmtC,,,
ITA175,rmtF,,,
ITA176,DHA,,,
ITA176,GES,,,
ITA176,IMP,,,
ITA176,KPC,113,blaKPC,1
ITA176,NDM,,,
ITA176,OXA-10,,,
ITA176,OXA-30,,,
ITA176,OXA-48,,,
ITA176,SHV,,,
ITA176,TEM,157,blaTEM-1-like,1
ITA176,VEB,,,
ITA176,VIM,,,
ITA176,aac(3)-II,,,
ITA176,aacA27,,,
ITA176,aacA4,,,
ITA176,aadB,,,
ITA176,armA,56,armA,1
ITA176,blaACT/blaMIR,,,
ITA176,blaCMY-2-like,,,
ITA176,blaCTX-M,,,
ITA176,fosA3,,,
ITA176,rmtB,,,
ITA176,rmtC,,,
ITA176,rmtF,,,
ITA177,DHA,,,
ITA177,GES,,,
ITA177,IMP,,,
ITA177,KPC,113,blaKPC,1
ITA177,NDM,,,
ITA177,OXA-10,,,
ITA177,OXA-30,,,
ITA177,OXA-48,,,
ITA177,SHV,,,
ITA177,TEM,157,blaTEM-1-like,1
ITA177,VEB,,,
ITA177,VIM,,,
ITA177,aac(3)-II,,,
ITA177,aacA27,,,
ITA177,aacA4,,,
ITA177,aadB,,,
ITA177,armA,,,
ITA177,blaACT/blaMIR,,,
ITA177,blaCMY-2-like,,,
ITA177,blaCTX-M,,,
ITA177,fosA3,,,
ITA177,rmtB,,,
ITA177,rmtC,,,
ITA177,rmtF,,,
ITA178,DHA,,,
ITA178,GES,,,
ITA178,IMP,,,
ITA178,KPC,113,blaKPC,1
ITA178,NDM,,,
ITA178,OXA-10,,,
ITA178,OXA-30,,,
ITA178,OXA-48,,,
ITA178,SHV,,,
ITA178,TEM,157,blaTEM-1-like,1
ITA178,VEB,,,
ITA178,VIM,,,
ITA178,aac(3)-II,,,
ITA178,aacA27,,,
ITA178,aacA4,,,
ITA178,aadB,,,
ITA178,armA,56,armA,1
ITA178,blaACT/blaMIR,,,
ITA178,blaCMY-2-like,,,
ITA178,blaCTX-M,,,
ITA178,fosA3,,,
ITA178,rmtB,,,
ITA178,rmtC,,,
ITA178,rmtF,,,
ITA179,DHA,,,
ITA179,GES,,,
ITA179,IMP,,,
ITA179,KPC,,,
ITA179,NDM,,,
ITA179,OXA-10,,,
ITA179,OXA-30,117,blaOXA-30-like,1
ITA179,OXA-48,,,
ITA179,SHV,,,
ITA179,TEM,157,blaTEM-1-like,1
ITA179,VEB,,,
ITA179,VIM,,,
ITA179,aac(3)-II,16,aac(3)-IIe,1
ITA179,aacA27,,,
ITA179,aacA4,,,
ITA179,aadB,,,
ITA179,armA,,,
ITA179,blaACT/blaMIR,,,
ITA179,blaCMY-2-like,,,
ITA179,blaCTX-M,80,G1-240G,1
ITA179,fosA3,,,
ITA179,rmtB,,,
ITA179,rmtC,,,
ITA179,rmtF,,,
ITA180,DHA,,,
ITA180,GES,,,
ITA180,IMP,,,
ITA180,KPC,113,blaKPC,1
ITA180,NDM,,,
ITA180,OXA-10,,,
ITA180,OXA-30,,,
ITA180,OXA-48,,,
ITA180,SHV,,,
ITA180,TEM,157,blaTEM-1-like,1
ITA180,VEB,,,
ITA180,VIM,,,
ITA180,aac(3)-II,,,
ITA180,aacA27,,,
ITA180,aacA4,,,
ITA180,aadB,,,
ITA180,armA,,,
ITA180,blaACT/blaMIR,,,
ITA180,blaCMY-2-like,,,
ITA180,blaCTX-M,,,
ITA180,fosA3,,,
ITA180,rmtB,,,
ITA180,rmtC,,,
ITA180,rmtF,,,
ITA181,DHA,,,
ITA181,GES,,,
ITA181,IMP,,,
ITA181,KPC,,,
ITA181,NDM,,,
ITA181,OXA-10,,,
ITA181,OXA-30,117,blaOXA-30-like,1
ITA181,OXA-48,,,
ITA181,SHV,,,
ITA181,TEM,157,blaTEM-1-like,1
ITA181,VEB,,,
ITA181,VIM,,,
ITA181,aac(3)-II,16,aac(3)-IIe,1
ITA181,aacA27,,,
ITA181,aacA4,,,
ITA181,aadB,,,
ITA181,armA,,,
ITA181,blaACT/blaMIR,,,
ITA181,blaCMY-2-like,,,
ITA181,blaCTX-M,80,G1-240G,1
ITA181,fosA3,,,
ITA181,rmtB,,,
ITA181,rmtC,,,
ITA181,rmtF,,,
ITA182,DHA,,,
ITA182,GES,,,
ITA182,IMP,,,
ITA182,KPC,113,blaKPC,1
ITA182,NDM,,,
ITA182,OXA-10,,,
ITA182,OXA-30,,,
ITA182,OXA-48,,,
ITA182,SHV,,,
ITA182,TEM,157,blaTEM-1-like,1
ITA182,VEB,,,
ITA182,VIM,,,
ITA182,aac(3)-II,,,
ITA182,aacA27,,,
ITA182,aacA4,,,
ITA182,aadB,,,
ITA182,armA,,,
ITA182,blaACT/blaMIR,,,
ITA182,blaCMY-2-like,,,
ITA182,blaCTX-M,,,
ITA182,fosA3,,,
ITA182,rmtB,,,
ITA182,rmtC,,,
ITA182,rmtF,,,
ITA183,DHA,,,
ITA183,GES,,,
ITA183,IMP,,,
ITA183,KPC,,,
ITA183,NDM,,,
ITA183,OXA-10,,,
ITA183,OXA-30,,,
ITA183,OXA-48,,,
ITA183,SHV,,,
ITA183,TEM,163,blaTEM_2neg,1
ITA183,VEB,,,
ITA183,VIM,,,
ITA183,aac(3)-II,,,
ITA183,aacA27,,,
ITA183,aacA4,,,
ITA183,aadB,,,
ITA183,armA,,,
ITA183,blaACT/blaMIR,,,
ITA183,blaCMY-2-like,,,
ITA183,blaCTX-M,,,
ITA183,fosA3,,,
ITA183,rmtB,,,
ITA183,rmtC,,,
ITA183,rmtF,,,
ITA184,DHA,,,
ITA184,GES,,,
ITA184,IMP,,,
ITA184,KPC,113,blaKPC,1
ITA184,NDM,,,
ITA184,OXA-10,,,
ITA184,OXA-30,,,
ITA184,OXA-48,,,
ITA184,SHV,,,
ITA184,TEM,157,blaTEM-1-like,1
ITA184,VEB,,,
ITA184,VIM,,,
ITA184,aac(3)-II,,,
ITA184,aacA27,,,
ITA184,aacA4,,,
ITA184,aadB,,,
ITA184,armA,,,
ITA184,blaACT/blaMIR,,,
ITA184,blaCMY-2-like,,,
ITA184,blaCTX-M,,,
ITA184,fosA3,,,
ITA184,rmtB,,,
ITA184,rmtC,,,
ITA184,rmtF,,,
ITA185,DHA,,,
ITA185,GES,,,
ITA185,IMP,,,
ITA185,KPC,113,blaKPC,1
ITA185,NDM,,,
ITA185,OXA-10,,,
ITA185,OXA-30,,,
ITA185,OXA-48,,,
ITA185,SHV,,,
ITA185,TEM,157,blaTEM-1-like,1
ITA185,VEB,,,
ITA185,VIM,,,
ITA185,aac(3)-II,,,
ITA185,aacA27,,,
ITA185,aacA4,,,
ITA185,aadB,,,
ITA185,armA,,,
ITA185,blaACT/blaMIR,,,
ITA185,blaCMY-2-like,,,
ITA185,blaCTX-M,,,
ITA185,fosA3,,,
ITA185,rmtB,,,
ITA185,rmtC,,,
ITA185,rmtF,,,
ITA186,DHA,,,
ITA186,GES,,,
ITA186,IMP,,,
ITA186,KPC,113,blaKPC,1
ITA186,NDM,,,
ITA186,OXA-10,,,
ITA186,OXA-30,,,
ITA186,OXA-48,,,
ITA186,SHV,,,
ITA186,TEM,157,blaTEM-1-like,1
ITA186,VEB,,,
ITA186,VIM,,,
ITA186,aac(3)-II,,,
ITA186,aacA27,,,
ITA186,aacA4,,,
ITA186,aadB,,,
ITA186,armA,,,
ITA186,blaACT/blaMIR,,,
ITA186,blaCMY-2-like,,,
ITA186,blaCTX-M,,,
ITA186,fosA3,,,
ITA186,rmtB,,,
ITA186,rmtC,,,
ITA186,rmtF,,,
ITA187,DHA,,,
ITA187,GES,,,
ITA187,IMP,,,
ITA187,KPC,113,blaKPC,1
ITA187,NDM,,,
ITA187,OXA-10,,,
ITA187,OXA-30,,,
ITA187,OXA-48,,,
ITA187,SHV,,,
ITA187,TEM,157,blaTEM-1-like,1
ITA187,VEB,,,
ITA187,VIM,,,
ITA187,aac(3)-II,29,negative,1
ITA187,aacA27,,,
ITA187,aacA4,,,
ITA187,aadB,,,
ITA187,armA,,,
ITA187,blaACT/blaMIR,,,
ITA187,blaCMY-2-like,,,
ITA187,blaCTX-M,,,
ITA187,fosA3,,,
ITA187,rmtB,,,
ITA187,rmtC,,,
ITA187,rmtF,,,
ITA188,DHA,,,
ITA188,GES,,,
ITA188,IMP,,,
ITA188,KPC,113,blaKPC,1
ITA188,NDM,,,
ITA188,OXA-10,,,
ITA188,OXA-30,,,
ITA188,OXA-48,,,
ITA188,SHV,,,
ITA188,TEM,157,blaTEM-1-like,1
ITA188,VEB,,,
ITA188,VIM,,,
ITA188,aac(3)-II,,,
ITA188,aacA27,,,
ITA188,aacA4,,,
ITA188,aadB,,,
ITA188,armA,,,
ITA188,blaACT/blaMIR,,,
ITA188,blaCMY-2-like,,,
ITA188,blaCTX-M,,,
ITA188,fosA3,,,
ITA188,rmtB,,,
ITA188,rmtC,,,
ITA188,rmtF,,,
ITA189,DHA,,,
ITA189,GES,,,
ITA189,IMP,111,blaIMP-4-like,1
ITA189,KPC,,,
ITA189,NDM,,,
ITA189,OXA-10,,,
ITA189,OXA-30,117,blaOXA-30-like,1
ITA189,OXA-48,,,
ITA189,SHV,,,
ITA189,TEM,157,blaTEM-1-like,1
ITA189,VEB,,,
ITA189,VIM,,,
ITA189,aac(3)-II,7,aac(3)-IId,1
ITA189,aacA27,,,
ITA189,aacA4,,,
ITA189,aadB,,,
ITA189,armA,,,
ITA189,blaACT/blaMIR,,,
ITA189,blaCMY-2-like,,,
ITA189,blaCTX-M,78,G1-240G+G9-240D_36neg,1
ITA189,fosA3,,,
ITA189,rmtB,,,
ITA189,rmtC,,,
ITA189,rmtF,,,
ITA190,DHA,,,
ITA190,GES,,,
ITA190,IMP,,,
ITA190,KPC,,,
ITA190,NDM,,,
ITA190,OXA-10,,,
ITA190,OXA-30,117,blaOXA-30-like,1
ITA190,OXA-48,,,
ITA190,SHV,,,
ITA190,TEM,157,blaTEM-1-like,1
ITA190,VEB,,,
ITA190,VIM,,,
ITA190,aac(3)-II,15,aac(3)-IIe,1
ITA190,aacA27,,,
ITA190,aacA4,,,
ITA190,aadB,,,
ITA190,armA,,,
ITA190,blaACT/blaMIR,,,
ITA190,blaCMY-2-like,,,
ITA190,blaCTX-M,80,G1-240G,1
ITA190,fosA3,,,
ITA190,rmtB,,,
ITA190,rmtC,,,
ITA190,rmtF,,,
ITA191,DHA,,,
ITA191,GES,,,
ITA191,IMP,,,
ITA191,KPC,113,blaKPC,1
ITA191,NDM,,,
ITA191,OXA-10,,,
ITA191,OXA-30,,,
ITA191,OXA-48,,,
ITA191,SHV,,,
ITA191,TEM,157,blaTEM-1-like,1
ITA191,VEB,,,
ITA191,VIM,,,
ITA191,aac(3)-II,,,
ITA191,aacA27,,,
ITA191,aacA4,,,
ITA191,aadB,,,
ITA191,armA,,,
ITA191,blaACT/blaMIR,,,
ITA191,blaCMY-2-like,,,
ITA191,blaCTX-M,,,
ITA191,fosA3,,,
ITA191,rmtB,,,
ITA191,rmtC,,,
ITA191,rmtF,,,
ITA192,DHA,,,
ITA192,GES,,,
ITA192,IMP,,,
ITA192,KPC,113,blaKPC,1
ITA192,NDM,,,
ITA192,OXA-10,,,
ITA192,OXA-30,,,
ITA192,OXA-48,,,
ITA192,SHV,,,
ITA192,TEM,157,blaTEM-1-like,1
ITA192,VEB,,,
ITA192,VIM,,,
ITA192,aac(3)-II,,,
ITA192,aacA27,,,
ITA192,aacA4,,,
ITA192,aadB,,,
ITA192,armA,,,
ITA192,blaACT/blaMIR,,,
ITA192,blaCMY-2-like,,,
ITA192,blaCTX-M,,,
ITA192,fosA3,,,
ITA192,rmtB,,,
ITA192,rmtC,,,
ITA192,rmtF,,,
ITA193,DHA,,,
ITA193,GES,,,
ITA193,IMP,,,
ITA193,KPC,113,blaKPC,1
ITA193,NDM,,,
ITA193,OXA-10,,,
ITA193,OXA-30,117,blaOXA-30-like,1
ITA193,OXA-48,,,
ITA193,SHV,,,
ITA193,TEM,157,blaTEM-1-like,1
ITA193,VEB,,,
ITA193,VIM,,,
ITA193,aac(3)-II,16,aac(3)-IIe,1
ITA193,aacA27,,,
ITA193,aacA4,,,
ITA193,aadB,,,
ITA193,armA,,,
ITA193,blaACT/blaMIR,,,
ITA193,blaCMY-2-like,,,
ITA193,blaCTX-M,80,G1-240G,1
ITA193,fosA3,,,
ITA193,rmtB,,,
ITA193,rmtC,,,
ITA193,rmtF,,,
ITA194,DHA,,,
ITA194,GES,,,
ITA194,IMP,,,
ITA194,KPC,113,blaKPC,1
ITA194,NDM,,,
ITA194,OXA-10,,,
ITA194,OXA-30,,,
ITA194,OXA-48,,,
ITA194,SHV,,,
ITA194,TEM,162,blaTEM_1neg,1
ITA194,VEB,,,
ITA194,VIM,,,
ITA194,aac(3)-II,,,
ITA194,aacA27,,,
ITA194,aacA4,,,
ITA194,aadB,,,
ITA194,armA,,,
ITA194,blaACT/blaMIR,,,
ITA194,blaCMY-2-like,,,
ITA194,blaCTX-M,,,
ITA194,fosA3,,,
ITA194,rmtB,,,
ITA194,rmtC,,,
ITA194,rmtF,,,
ITA195,DHA,,,
ITA195,GES,,,
ITA195,IMP,,,
ITA195,KPC,113,blaKPC,1
ITA195,NDM,,,
ITA195,OXA-10,,,
ITA195,OXA-30,,,
ITA195,OXA-48,,,
ITA195,SHV,,,
ITA195,TEM,157,blaTEM-1-like,1
ITA195,VEB,,,
ITA195,VIM,,,
ITA195,aac(3)-II,,,
ITA195,aacA27,,,
ITA195,aacA4,,,
ITA195,aadB,,,
ITA195,armA,,,
ITA195,blaACT/blaMIR,,,
ITA195,blaCMY-2-like,,,
ITA195,blaCTX-M,,,
ITA195,fosA3,,,
ITA195,rmtB,,,
ITA195,rmtC,,,
ITA195,rmtF,,,
ITA196,DHA,,,
ITA196,GES,,,
ITA196,IMP,,,
ITA196,KPC,113,blaKPC,1
ITA196,NDM,,,
ITA196,OXA-10,,,
ITA196,OXA-30,,,
ITA196,OXA-48,,,
ITA196,SHV,,,
ITA196,TEM,157,blaTEM-1-like,1
ITA196,VEB,,,
ITA196,VIM,,,
ITA196,aac(3)-II,,,
ITA196,aacA27,,,
ITA196,aacA4,,,
ITA196,aadB,,,
ITA196,armA,,,
ITA196,blaACT/blaMIR,,,
ITA196,blaCMY-2-like,,,
ITA196,blaCTX-M,,,
ITA196,fosA3,,,
ITA196,rmtB,,,
ITA196,rmtC,,,
ITA196,rmtF,,,
ITA197,DHA,,,
ITA197,GES,,,
ITA197,IMP,,,
ITA197,KPC,113,blaKPC,1
ITA197,NDM,,,
ITA197,OXA-10,,,
ITA197,OXA-30,,,
ITA197,OXA-48,,,
ITA197,SHV,,,
ITA197,TEM,157,blaTEM-1-like,1
ITA197,VEB,,,
ITA197,VIM,,,
ITA197,aac(3)-II,29,negative,1
ITA197,aacA27,,,
ITA197,aacA4,,,
ITA197,aadB,,,
ITA197,armA,,,
ITA197,blaACT/blaMIR,,,
ITA197,blaCMY-2-like,,,
ITA197,blaCTX-M,,,
